"probability","observed_nonfloor","overall_raw_nonfloor","complier_raw_nonfloor"
0.965,1.0667803051313,1.07746416602982,1.07489538253795
0.9655,1.06827853375652,1.0784958792007,1.07605310063114
0.966,1.07060075709645,1.07971538535564,1.07695537265182
0.9665,1.0737069720662,1.08071682425565,1.07790074070844
0.967,1.07558007017396,1.08148154837225,1.07901866707343
0.9675,1.07630289074481,1.08246374851663,1.08005093381055
0.968,1.0795286660198,1.08363157389523,1.08098910551481
0.9685,1.08486291499317,1.08476196689464,1.0818978076101
0.969,1.08550263582028,1.085866594529,1.08302659216154
0.9695,1.08550263582028,1.08697138111577,1.08425805508314
0.97,1.08550263582028,1.08828444108666,1.08543675973309
0.9705,1.08550263582028,1.08940738344289,1.08656905388947
0.971,1.08550263582028,1.09057567733889,1.08772504606479
0.9715,1.08550263582028,1.09171673768121,1.08897611700381
0.972,1.08550263582028,1.09293847673108,1.09024532893606
0.9725,1.08550263582028,1.09420376202968,1.09140464442549
0.973,1.08550263582028,1.09539749033305,1.09275650711301
0.9735,1.08550263582028,1.09649009776119,1.0940045638174
0.974,1.08550263582028,1.0979078099691,1.09526670372267
0.9745,1.08569958497464,1.0990800162722,1.09643238141157
0.975,1.09136965891572,1.10049739900607,1.09791058409879
0.9755,1.09614584897142,1.101834790161,1.09925513881968
0.976,1.09684877195015,1.10296569012945,1.10062679908509
0.9765,1.10140391955915,1.10427569828052,1.10188365756356
0.977,1.10301628464762,1.10570606083135,1.1031130583798
0.9775,1.10301628464762,1.10712121901311,1.10468331766512
0.978,1.10301628464762,1.10881293010341,1.10597583101222
0.9785,1.10301628464762,1.11020008861515,1.10752568747842
0.979,1.10310498914959,1.11146352382448,1.10922015489641
0.9795,1.10642627312577,1.11298970617208,1.11062368784115
0.98,1.11136673392611,1.11478901808554,1.11195706273295
0.9805,1.1149913495056,1.11614264430288,1.11372565355646
0.981,1.11625639038912,1.11784279317889,1.11537591188677
0.9815,1.11743070594889,1.11944042198044,1.11686841430706
0.982,1.11946789335359,1.12095247440378,1.11867912871761
0.9825,1.11946789335359,1.12266843458906,1.12027260786351
0.983,1.11946789335359,1.12412681410751,1.12186882021816
0.9835,1.12061133577977,1.12577423035716,1.12368384691897
0.984,1.12512413088694,1.12732989919091,1.12523406528741
0.9845,1.13497893643568,1.12896148511104,1.12710514228208
0.985,1.13497893643568,1.13058638364173,1.12869544400343
0.9855,1.13497893643568,1.13244808755505,1.13035267897686
0.986,1.13497893643568,1.13444513571161,1.13200994244047
0.9865,1.13497893643568,1.13663884230295,1.13409255755038
0.987,1.13797752935334,1.13895406571783,1.13649672135073
0.9875,1.14461974400173,1.14119277948141,1.13885660391072
0.988,1.14965116990703,1.14334267458862,1.14108027623494
0.9885,1.14965116990703,1.14580795276021,1.14340530469587
0.989,1.15579146372675,1.14781077878801,1.14589652971666
0.9895,1.15819148164943,1.15037232997847,1.14827299324046
0.99,1.16161606410482,1.15294947985874,1.15079356889247
0.9905,1.16357068087968,1.1560437311095,1.15338987809138
0.991,1.16357068087968,1.15912387996639,1.15664038948944
0.9915,1.16357068087968,1.16172252362529,1.1596359892111
0.992,1.16357068087968,1.16513944613464,1.16265119111516
0.9925,1.16855648824458,1.16771726798612,1.16559638303083
0.993,1.17308080519476,1.17127160994726,1.16872871126876
0.9935,1.17844648326845,1.17572545119481,1.17283277720588
0.994,1.18943519012895,1.17972143606916,1.1768990819259
0.9945,1.19301191369784,1.18369095468216,1.18135847848057
0.995,1.20369315232033,1.188192951394,1.18547910531598
0.9955,1.21199283185391,1.19236841497755,1.18980391236092
0.996,1.22412575550528,1.19828314583354,1.19517533521224
0.9965,1.22985227466306,1.20381452134643,1.20114824131294
0.997,1.25057054933849,1.21100225226916,1.20809776566937
0.9975,1.26001782466732,1.21693829954219,1.21426518671512
0.998,1.27360326215782,1.22293990710926,1.22094843736209
0.9985,1.27991369003941,1.23221602113903,1.23013488512978
0.999,1.31549914609081,1.24672920043034,1.24421263033954
0.9995,1.34705128356868,1.26925898008767,1.26730923088439
1,1.47494910924169,1.37927563699264,1.37698483060944
